Country Name,Country Code,Series Name,Series Code,Year,Value
Jamaica,JAM,"Population, total",SP.POP.TOTL,2019,2823271.0
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.4021692008949458
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,40415.956764954695
Japan,JPN,Gini index,SI.POV.GINI,2019,33.0
Japan,JPN,"Population, total",SP.POP.TOTL,2019,126633000.0
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.7512407786622504
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4170.114400346496
Jordan,JOR,"Population, total",SP.POP.TOTL,2019,10671891.0
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.500000000918831
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9457.126146571356
Kazakhstan,KAZ,Gini index,SI.POV.GINI,2019,28.0
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,2019,19209555.0
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.114158857678007
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1960.408088548926
Kenya,KEN,"Population, total",SP.POP.TOTL,2019,51202827.0
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.2642593043295136
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1750.997718891504
Kiribati,KIR,Gini index,SI.POV.GINI,2019,27.8
Kiribati,KIR,"Population, total",SP.POP.TOTL,2019,123921.0
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,2019,26037632.0
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.3138021059547498
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,33826.94433015971
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,2019,33.2
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,2019,51764822.0
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.75680057007834
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4415.999230110709
Kosovo,XKX,Gini index,SI.POV.GINI,2019,40.2
Kosovo,XKX,"Population, total",SP.POP.TOTL,2019,1788891.0
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.263817065957909
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,31707.87374435514
Kuwait,KWT,"Population, total",SP.POP.TOTL,2019,4442316.0
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.60062565707598
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1421.9992750410186
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,2019,29.7
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2019,6590211.0
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.457735092484796
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2589.3208103523716
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2019,7237636.0
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.6753727718842271
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,17294.975160096918
Latvia,LVA,Gini index,SI.POV.GINI,2019,34.5
Latvia,LVA,"Population, total",SP.POP.TOTL,2019,1913822.0
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-6.9149247285102575
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8905.880054974366
Lebanon,LBN,"Population, total",SP.POP.TOTL,2019,5794594.0
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-1.4179938308520548
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1082.0570677751584
Lesotho,LSO,"Population, total",SP.POP.TOTL,2019,2209405.0
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.467297635326858
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,658.1641807705065
Liberia,LBR,"Population, total",SP.POP.TOTL,2019,5043721.0
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-11.196082885338583
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,9963.194890844828
Libya,LBY,"Population, total",SP.POP.TOTL,2019,6951033.0
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,166907.83930501563
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,2019,38563.0
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.677351835304506
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19608.794394555272
Lithuania,LTU,Gini index,SI.POV.GINI,2019,35.3
Lithuania,LTU,"Population, total",SP.POP.TOTL,2019,2811089.0
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.7493192907265893
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,112696.649059674
Luxembourg,LUX,Gini index,SI.POV.GINI,2019,34.2
Luxembourg,LUX,"Population, total",SP.POP.TOTL,2019,620001.0
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.4609094006738985
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,81882.69645238694
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,2019,672000.0
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.411232129095893
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,499.8188376225341
Madagascar,MDG,"Population, total",SP.POP.TOTL,2019,28219554.0
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.7168251919433715
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,580.8891397624755
Malawi,MWI,Gini index,SI.POV.GINI,2019,38.5
Malawi,MWI,"Population, total",SP.POP.TOTL,2019,19025752.0
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.413187421295859
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,10920.191763972032
Malaysia,MYS,"Population, total",SP.POP.TOTL,2019,33440596.0
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.923059890500994
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11740.272402978468
Maldives,MDV,Gini index,SI.POV.GINI,2019,29.3
Maldives,MDV,"Population, total",SP.POP.TOTL,2019,487731.0
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.999999116088176
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,971.9493186380917
Mali,MLI,"Population, total",SP.POP.TOTL,2019,21068405.0
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.085055821340973
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,32421.91797522615
Malta,MLT,Gini index,SI.POV.GINI,2019,31.0
Malta,MLT,"Population, total",SP.POP.TOTL,2019,503912.0
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,10.452114730189592
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,5292.339855023065
Marshall Islands,MHL,Gini index,SI.POV.GINI,2019,35.5
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,2019,44007.0
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.1410048930696917
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1767.0727106209977
Mauritania,MRT,Gini index,SI.POV.GINI,2019,32.0
Mauritania,MRT,"Population, total",SP.POP.TOTL,2019,4467708.0
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.891284993465163
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11568.253339982366
Mauritius,MUS,"Population, total",SP.POP.TOTL,2019,1265985.0
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.3926905050668239
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,10369.555358527137
Mexico,MEX,"Population, total",SP.POP.TOTL,2019,125762982.0
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.081632653061234
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3572.6591828222195
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,2019,110282.0
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.5523140853476036
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4405.334181621547
Moldova,MDA,Gini index,SI.POV.GINI,2019,26.0
Moldova,MDA,"Population, total",SP.POP.TOTL,2019,2664224.0
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,7.120889519753959
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,193746.78564741169
Monaco,MCO,"Population, total",SP.POP.TOTL,2019,38109.0
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.602244220642547
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4347.54610314873
Mongolia,MNG,"Population, total",SP.POP.TOTL,2019,3267673.0
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.393915658215278
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8749.02375172644
Montenegro,MNE,Gini index,SI.POV.GINI,2019,35.7
Montenegro,MNE,"Population, total",SP.POP.TOTL,2019,626753.0
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.890974761370771
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3508.09765625
Morocco,MAR,"Population, total",SP.POP.TOTL,2019,36210898.0
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.3178139482147486
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,519.0925509136196
Mozambique,MOZ,Gini index,SI.POV.GINI,2019,50.7
Mozambique,MOZ,"Population, total",SP.POP.TOTL,2019,29884380.0
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.579110067654142
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1425.9895424166807
Myanmar,MMR,"Population, total",SP.POP.TOTL,2019,52640713.0
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.8391521634193566
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4731.921031883102
Namibia,NAM,"Population, total",SP.POP.TOTL,2019,2650494.0
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,8.547008547008403
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,10801.770565963465
Nauru,NRU,"Population, total",SP.POP.TOTL,2019,11587.0
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.657055431104666
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1203.142947064013
Nepal,NPL,"Population, total",SP.POP.TOTL,2019,28414064.0
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.300091579167571
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,53554.900749147506
Netherlands,NLD,Gini index,SI.POV.GINI,2019,29.2
Netherlands,NLD,"Population, total",SP.POP.TOTL,2019,17344874.0
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-1.4000000000000057
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,33411.33588356718
New Caledonia,NCL,"Population, total",SP.POP.TOTL,2019,283606.0
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.317471440348015
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,42855.831861631974
New Zealand,NZL,"Population, total",SP.POP.TOTL,2019,4970300.0
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.8968698672890127
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1958.6205152809537
Nicaragua,NIC,"Population, total",SP.POP.TOTL,2019,6483657.0
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.939852571235221
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,561.6913043496979
Niger,NER,"Population, total",SP.POP.TOTL,2019,22947757.0
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.208429277148923
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3189.8128649851574
Nigeria,NGA,"Population, total",SP.POP.TOTL,2019,209485641.0
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.910419538401726
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6718.858266354576
North Macedonia,MKD,Gini index,SI.POV.GINI,2019,33.5
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2019,1876262.0
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-11.447492904446548
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,24496.6652122421
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,2019,48129.0
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.1237469496875718
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,76430.58894733385
Norway,NOR,Gini index,SI.POV.GINI,2019,27.7
Norway,NOR,"Population, total",SP.POP.TOTL,2019,5347896.0
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-1.1286380172805792
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19180.186415280146
Oman,OMN,"Population, total",SP.POP.TOTL,2019,4591241.0
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.4976369294336536
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1390.416909817447
Pakistan,PAK,"Population, total",SP.POP.TOTL,2019,230800899.0
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.36202864985649796
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,15846.796847016687
Palau,PLW,"Population, total",SP.POP.TOTL,2019,17798.0
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.103067932724727
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,16477.906626811135
Panama,PAN,Gini index,SI.POV.GINI,2019,49.8
Panama,PAN,"Population, total",SP.POP.TOTL,2019,4234700.0
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.4805145694258215
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2575.772741403927
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2019,9609010.0
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.40185510070193686
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,5821.181995487379
Paraguay,PRY,Gini index,SI.POV.GINI,2019,45.7
Paraguay,PRY,"Population, total",SP.POP.TOTL,2019,6515058.0
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.2406317687504895
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7037.008036926039
Peru,PER,Gini index,SI.POV.GINI,2019,41.5
Peru,PER,"Population, total",SP.POP.TOTL,2019,32449303.0
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.118525662213031
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,3400.789497670743
Philippines,PHL,"Population, total",SP.POP.TOTL,2019,110804683.0
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.58045817256199
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,15874.522053125382
Poland,POL,Gini index,SI.POV.GINI,2019,28.8
Poland,POL,"Population, total",SP.POP.TOTL,2019,37965475.0
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.745684326485957
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,23343.362897003433
Portugal,PRT,Gini index,SI.POV.GINI,2019,32.8
Portugal,PRT,"Population, total",SP.POP.TOTL,2019,10286263.0
Puerto Rico (US),PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.6754637949820932
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,31830.528499335844
Puerto Rico (US),PRI,"Population, total",SP.POP.TOTL,2019,3302691.0
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.6882558939309718
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,66841.3623185691
Qatar,QAT,"Population, total",SP.POP.TOTL,2019,2638657.0
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.960289584975982
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,12909.610401324388
Romania,ROU,Gini index,SI.POV.GINI,2019,34.8
Romania,ROU,"Population, total",SP.POP.TOTL,2019,19371648.0
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.198075713350093
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11447.701171875
Russian Federation,RUS,Gini index,SI.POV.GINI,2019,35.7
Russian Federation,RUS,"Population, total",SP.POP.TOTL,2019,145453291.0
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,9.447385186130973
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,810.0514121373539
Rwanda,RWA,"Population, total",SP.POP.TOTL,2019,12776103.0
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.451858916886906
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4351.942349437056
Samoa,WSM,"Population, total",SP.POP.TOTL,2019,209780.0
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.065685147327386
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,46630.144312072465
San Marino,SMR,"Population, total",SP.POP.TOTL,2019,34663.0
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.0143167212940654
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1935.2931816595997
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,2019,213392.0
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.6515892561739491
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,29566.79338274359
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,2019,30063799.0
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.6136280974970845
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1431.1812893215913
Senegal,SEN,"Population, total",SP.POP.TOTL,2019,16352922.0
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.750207938990144
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7755.632986436999
Serbia,SRB,Gini index,SI.POV.GINI,2019,34.5
Serbia,SRB,"Population, total",SP.POP.TOTL,2019,6945235.0
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.514292073734197
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19141.5118743615
Seychelles,SYC,"Population, total",SP.POP.TOTL,2019,97625.0
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.502709373781528
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,843.7125178099767
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2019,7731991.0
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.3080411815312658
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,65952.03789592929
Singapore,SGP,"Population, total",SP.POP.TOTL,2019,5703569.0
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,10.965000935239203
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,34861.46952896804
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,2019,40385.0
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.275899100193925
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19406.058968358197
Slovak Republic,SVK,Gini index,SI.POV.GINI,2019,23.2
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,2019,5454147.0
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,3.505253323819119
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,25814.168716757213
Slovenia,SVN,Gini index,SI.POV.GINI,2019,24.4
Slovenia,SVN,"Population, total",SP.POP.TOTL,2019,2088385.0
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.7492524448595077
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,2223.658909424658
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,2019,728147.0
"Somalia, Fed. Rep.",SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.8003331251301233
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,539.9548162116943
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,2019,16030971.0
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.2599355768763303
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6533.711210328561
South Africa,ZAF,"Population, total",SP.POP.TOTL,2019,59587885.0
South Sudan,SSD,"Population, total",SP.POP.TOTL,2019,10423384.0
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.961178508417106
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,29786.5245689007
Spain,ESP,Gini index,SI.POV.GINI,2019,34.3
Spain,ESP,"Population, total",SP.POP.TOTL,2019,47118501.0
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.22048388683127484
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,4081.9477272200284
Sri Lanka,LKA,Gini index,SI.POV.GINI,2019,37.7
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,2019,21803000.0
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.9382465805635576
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,23595.49232312906
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,2019,46952.0
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-0.7003223962994412
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,11794.059722980533
St. Lucia,LCA,"Population, total",SP.POP.TOTL,2019,177661.0
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.500003637008206
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,19033.06496348889
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,2019,34267.0
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,0.6684284810842342
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,8740.594252320614
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,2019,104167.0
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,-2.178251045300911
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,709.975280761719
Sudan,SDN,"Population, total",SP.POP.TOTL,2019,45548175.0
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.167589772338772
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,6629.667752486033
Suriname,SUR,"Population, total",SP.POP.TOTL,2019,605768.0
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.60823012869524
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,51648.98928205141
Sweden,SWE,Gini index,SI.POV.GINI,2019,29.3
Sweden,SWE,"Population, total",SP.POP.TOTL,2019,10278887.0
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.1419821896569147
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,84121.93103044144
Switzerland,CHE,Gini index,SI.POV.GINI,2019,34.0
Switzerland,CHE,"Population, total",SP.POP.TOTL,2019,8575280.0
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,1.2207052207052271
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1109.539260360489
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,2019,20353534.0
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,7.40000016310556
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,871.0223729348457
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2019,9529966.0
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,5.799999999967227
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1063.32250976563
Tanzania,TZA,"Population, total",SP.POP.TOTL,2019,59174891.0
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.1145577962827815
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,7605.696577977591
Thailand,THA,Gini index,SI.POV.GINI,2019,34.9
Thailand,THA,"Population, total",SP.POP.TOTL,2019,71522271.0
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,24.212878923232623
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2019,1562.3645806803208
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,2019,1300945.0
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,4.9228332136069355
